"PlotNumber","SubPlot","MeasurementID","TreeNum","TreeSpp","DBH","DBHClass","TotalHtCalc","HeightClass","CountAge","CountHT","TotalAge","AgeNote","TreeHealth","TreeOrigin","Conks","BlindConks","Scars","ForkOrCrook","FrostCrack","Mistletoe","RottenBranch","DeadOrBrokenTop","DamageType","DamageSeverity","CrownClass","Ht2LiveCrown","Appearance","CrownCondition","BarkRetention","WoodCondition","LichenLoading","MossLoading","WildLifeUse","TreeNotes","LiveDead","CuVolume","SPH","BasalArea","SiteIndexID","SiteIndex"
"SBC3035","1",0,11,"Cw",,,23.00000,,88,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3035","1",0,2,"Ss",,,35.50000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3035","1",0,1,"Cw",,,22.70000,,78,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3035","1",0,5,"Hw",,,21.60000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3035","1",0,4,"Ss",,,35.70000,,80,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3035","1",0,7,"Cw",,,18.00000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3035","1",0,9,"Hw",,,17.90000,,71,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3035","1",0,8,"Ss",,,30.20000,,81,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3035","1",0,3,"Hw",,,20.90000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,13,"Cw",,,29.90000,,76,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,16,"Hw",,,19.20000,,71,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,15,"Hw",,,23.50000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,14,"Ss",,,24.00000,,87,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,18,"Cw",,,17.40000,,88,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,17,"Ss",,,19.10000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,20,"Cw",,,19.10000,,78,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,21,"Hw",,,20.90000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,23,"Cw",,,28.00000,,75,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,10,"Cw",,,21.30000,,95,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,22,"Ss",,,24.30000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,19,"Ss",,,25.40000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,1,"Hw",,,21.40000,,95,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,11,"Ss",,,29.40000,,76,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,2,"Cw",,,16.80000,,81,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,12,"Hw",,,31.80000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,3,"Ss",,,23.70000,,86,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,4,"Cw",,,22.20000,,76,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,5,"Hw",,,22.30000,,82,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,6,"Ss",,,22.40000,,74,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,7,"Cw",,,16.80000,,64,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,9,"Hw",,,22.70000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3036","1",0,8,"Ss",,,31.90000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,15,"Hw",,,11.70000,,80,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,13,"Hw",,,16.20000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,14,"Cw",,,16.10000,,80,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,11,"Hw",,,11.80000,,98,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,12,"Cw",,,11.10000,,97,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,16,"Hw",,,10.60000,,85,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,9,"Hw",,,10.70000,,98,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,6,"Hw",,,15.60000,,94,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,10,"Cw",,,13.80000,,78,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,7,"Cw",,,8.000000,,70,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,5,"Cw",,,12.10000,,88,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,4,"Hw",,,17.40000,,96,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,3,"Cw",,,11.70000,,94,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,2,"Hw",,,11.90000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,1,"Cw",,,11.30000,,93,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3037","1",0,8,"Hw",,,9.600000,,91,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,14,"Ba",,,30.50000,,90,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,15,"Hw",,,27.30000,,73,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,18,"Cw",,,28.90000,,64,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,17,"Hw",,,27.20000,,70,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,19,"Cw",,,26.70000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,20,"Hw",,,30.00000,,68,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,9,"Ss",,,34.20000,,66,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,22,"Hw",,,28.00000,,93,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,13,"Cw",,,29.30000,,61,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,21,"Hw",,,30.40000,,75,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,5,"Ba",,,36.70000,,102,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,16,"Ba",,,27.20000,,102,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,11,"Hw",,,29.20000,,67,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,1,"Cw",,,22.90000,,67,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,3,"Ss",,,30.40000,,58,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,2,"Ba",,,30.10000,,68,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,7,"Cw",,,23.20000,,65,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,8,"Hw",,,26.70000,,71,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,6,"Ss",,,34.00000,,62,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,12,"Ba",,,34.10000,,99,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,10,"Cw",,,20.50000,,68,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3038","1",0,4,"Hw",,,28.70000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,18,"Ba",,,26.50000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,22,"Ba",,,20.20000,,37,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,14,"Ss",,,14.50000,,26,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,19,"Cw",,,17.40000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,20,"Hw",,,14.70000,,35,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,17,"Ss",,,12.20000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,23,"Cw",,,15.90000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,24,"Hw",,,14.00000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,27,"Ss",,,23.00000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,21,"Ss",,,16.60000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,26,"Ss",,,12.50000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,15,"Hw",,,14.10000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,3,"Hw",,,10.10000,,35,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,25,"Cw",,,12.20000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,4,"Cw",,,12.70000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,5,"Ba",,,16.10000,,26,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,2,"Ba",,,23.60000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,13,"Cw",,,15.90000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,1,"Ss",,,18.00000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,8,"Cw",,,13.80000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,6,"Hw",,,18.10000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,7,"Ss",,,20.20000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,9,"Ba",,,14.20000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,10,"Cw",,,16.30000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,11,"Hw",,,12.20000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,12,"Ss",,,19.80000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3039","1",0,16,"Ba",,,25.50000,,42,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3040","1",0,1,"Ba",,,24.80000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3040","1",0,2,"Hw",,,22.20000,,35,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3040","1",0,4,"Ba",,,16.00000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3040","1",0,3,"Hw",,,19.80000,,40,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3040","1",0,5,"Ba",,,18.10000,,67,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3040","1",0,6,"Hw",,,20.70000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3040","1",0,7,"Ba",,,22.10000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3040","1",0,11,"Ba",,,15.30000,,39,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3040","1",0,10,"Hw",,,25.90000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3040","1",0,9,"Ba",,,23.90000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3040","1",0,8,"Hw",,,26.70000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3041","1",0,2,"Ss",,,12.60000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3041","1",0,3,"Ss",,,16.20000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3041","1",0,4,"Ss",,,13.00000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3041","1",0,5,"Ss",,,23.20000,,107,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3041","1",0,6,"Ss",,,18.70000,,46,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3041","1",0,1,"Ss",,,18.10000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,5,"Ss",,,17.90000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,2,"Ba",,,21.60000,,37,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,3,"Hw",,,23.20000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,1,"Ss",,,21.00000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,6,"Hw",,,17.70000,,42,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,16,"Hw",,,22.80000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,7,"Ba",,,23.50000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,8,"Hw",,,22.20000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,9,"Ss",,,22.40000,,29,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,11,"Ba",,,20.50000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,12,"Hw",,,19.80000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,10,"Ss",,,21.30000,,28,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,14,"Ba",,,21.00000,,34,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,4,"Ba",,,22.90000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,17,"Ba",,,26.20000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,18,"Ss",,,20.10000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,20,"Ba",,,25.10000,,35,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,21,"Hw",,,23.10000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,19,"Ss",,,21.10000,,33,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,15,"Hw",,,20.80000,,31,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3042","1",0,13,"Ss",,,24.60000,,32,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,3,"Cw",,,19.20000,,73,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,15,"Cw",,,14.50000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,13,"Hw",,,15.90000,,73,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,14,"Cw",,,16.70000,,72,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,11,"Hw",,,19.80000,,130,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,12,"Cw",,,17.70000,,88,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,9,"Cw",,,19.80000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,8,"Cw",,,18.60000,,52,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,5,"Hw",,,17.10000,,100,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,4,"Hw",,,18.80000,,54,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,1,"Hw",,,16.80000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,2,"Cw",,,17.20000,,110,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,7,"Hw",,,16.60000,,68,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,6,"Cw",,,20.00000,,95,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,10,"Hw",,,17.70000,,105,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3043","1",0,16,"Hw",,,16.00000,,50,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3044","1",0,1,"Pl",16.50000,,17.80000,,57,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3045","1",0,1,"Pl",15.30000,,10.20000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3046","1",0,1,"Sx",29.70000,,20.60000,,44,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3046","1",0,2,"Bl",27.80000,,15.60000,,,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3046","1",0,3,"Pl",23.60000,,17.80000,,47,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3049","1",0,2,"Sx",34.20000,,18.50000,,48,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3049","1",0,1,"Bl",28.80000,,18.20000,,46,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3050","1",0,1,"Sx",29.00000,,21.10000,,42,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3051","1",0,1,"Pl",19.40000,,20.30000,,63,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3052","1",0,1,"Sx",31.30000,,20.40000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3053","1",0,3,"Sx",20.30000,,15.30000,,52,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3053","1",0,1,"Bl",40.10000,,17.80000,,83,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3053","1",0,2,"Pl",26.70000,,20.70000,,58,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3054","1",0,1,"Pl",19.00000,,11.50000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3055","1",0,1,"Bl",33.80000,,20.00000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3055","1",0,2,"Sx",30.30000,,19.10000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3056","1",0,1,"Sx",30.10000,,22.30000,,58,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3056","1",0,2,"Pl",29.50000,,20.70000,,58,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3057","1",0,1,"Bl",25.10000,,16.70000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3057","1",0,2,"Sx",28.70000,,17.70000,,50,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3058","1",0,1,"Sx",35.10000,,27.80000,,106,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3059","1",0,1,"Bl",34.40000,,24.70000,,112,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3060","1",0,1,"Bl",35.10000,,26.40000,,79,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3061","1",0,2,"Sx",34.10000,,22.80000,,54,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3061","1",0,1,"Bl",27.30000,,19.20000,,54,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3062","1",0,1,"Bl",32.10000,,23.40000,,92,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3063","1",0,1,"Sx",18.40000,,10.90000,,24,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3064","1",0,1,"Pl",20.90000,,19.70000,,59,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3065","1",0,1,"Sx",34.90000,,25.60000,,117,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3066","1",0,1,"Bl",33.10000,,24.70000,,116,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3067","1",0,1,"Pl",22.40000,,20.60000,,56,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3068","1",0,1,"Bl",21.60000,,15.20000,,60,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3069","1",0,1,"Pl",28.80000,,17.90000,,62,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3070","1",0,1,"Pl",20.90000,,20.40000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3071","1",0,1,"Pl",18.30000,,9.200000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3072","1",0,1,"Pl",15.90000,,10.40000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3073","1",0,1,"Sx",9.800000,,6.100000,,17,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3074","1",0,1,"Pl",21.60000,,10.80000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3075","1",0,1,"Pl",20.70000,,11.40000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3076","1",0,1,"Pl",16.80000,,10.00000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3077","1",0,1,"Bl",14.80000,,8.400000,,24,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3078","1",0,1,"Sx",24.90000,,13.50000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3079","1",0,1,"Pl",14.30000,,10.10000,,20,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3080","1",0,1,"Sx",12.80000,,8.200000,,16,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3081","1",0,1,"Bl",25.30000,,21.00000,,64,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3083","1",0,1,"Hw",18.40000,,15.20000,,36,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3084","1",0,1,"Hw",,,22.30000,,74,1.300000,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"SBC3085","1",0,1,"Sx",11.00000,,9.900001,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3085","1",0,2,"Pl",16.20000,,9.700000,,23,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3086","1",0,1,"Sx",17.10000,,11.60000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3087","1",0,1,"Sx",17.20000,,10.80000,,27,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3088","1",0,1,"Pl",15.60000,,14.10000,,25,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3089","1",0,1,"Pl",14.60000,,14.20000,,22,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3090","1",0,2,"Sx",22.70000,,16.50000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3090","1",0,1,"Pl",18.70000,,1.800000,,25,1.300000,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
"SBC3091","1",0,1,"Pl",20.20000,,20.00000,,50,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3092","1",0,1,"Sx",26.80000,,17.50000,,44,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3094","1",0,1,"Pl",19.10000,,19.50000,,53,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3095","1",0,1,"Pl",30.10000,,22.50000,,55,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3095","1",0,2,"Sx",18.10000,,19.60000,,45,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3096","1",0,1,"Sx",16.90000,,11.60000,,24,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SBC3097","1",0,1,"Sx",10.20000,,7.400000,,21,1.300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
